feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,bag_label,instance_name,bag_name,bag_cnn_prediction,bag_cnn_probability
-4.552178,0.84356,-2.7777925,1.127215,-0.40952837,1.1512135,-7.3353515,0.72510946,0.38825718,0.7595515,0.92074573,5.12393,6.5773897,-1.1290636,0.7903407,4.4466114,5.288401,1.6106005,-0.3860044,0.9929084,6.42708,0.15397845,6.956867,-0.6986973,0.31638265,1.3004744,-0.9117294,-5.2145314,-1.2730237,-0.43265802,-1.4162213,0.4320331,0,CT-103_slide_1,CQ500-CT-103,1,0.82690074
-5.6432343,1.0800276,-3.5030744,1.4200728,-0.36469668,1.2887315,-8.950977,0.8579016,0.38012847,0.7902765,0.79673046,6.3393197,8.007026,-1.2264403,0.8740322,5.5168457,6.539078,1.9932474,-0.4159141,1.1610204,8.003656,0.028168667,8.577661,-0.69295424,0.27150917,1.4273001,-0.86354053,-6.3244233,-1.2355613,-0.45092443,-1.6419473,0.5507728,0,CT-103_slide_2,CQ500-CT-103,1,0.82690074
-4.636303,0.78492165,-2.757384,1.2105412,-0.60117847,1.3240745,-7.4511776,0.67549074,0.37230948,0.85026747,1.108236,5.1938925,6.7068415,-1.3189607,0.94287276,4.4916186,5.3809075,1.531766,-0.459983,1.0464542,6.4711123,0.28793198,7.0289416,-0.8721378,0.39127582,1.467853,-1.0913419,-5.348989,-1.5009623,-0.40317723,-1.5746028,0.35546446,0,CT-103_slide_3,CQ500-CT-103,1,0.82690074
-4.9538107,0.80335903,-2.94762,1.361368,-0.8015577,1.5844316,-7.9897246,0.75912726,0.37353486,0.9992084,1.3038735,5.5846734,7.2379847,-1.5047884,1.1489958,4.81049,5.782019,1.6288625,-0.5994883,1.1414751,6.9116225,0.3977354,7.5312986,-1.050397,0.4800483,1.6877303,-1.2917675,-5.8363957,-1.7451032,-0.49392915,-1.730469,0.35412648,0,CT-103_slide_4,CQ500-CT-103,1,0.82690074
-0.33787343,0.043055285,-0.25704277,0.16029447,-0.0963096,0.15807474,-0.5400338,0.08380632,0.067420036,0.15090862,0.08785099,0.3663618,0.5068406,-0.12236375,0.11929149,0.31357098,0.40141156,0.16117528,-0.22586901,0.057425104,0.38203627,0.051128384,0.45996395,-0.0846979,0.035977423,0.14605916,-0.095473364,-0.41039202,-0.13480423,-0.13061689,-0.09318676,0.022347704,0,CT-103_slide_5,CQ500-CT-103,1,0.82690074
-3.8955328,0.58677465,-2.2703633,1.0541438,-0.6692643,1.1959568,-6.254165,0.5878557,0.39090765,0.88690853,1.135536,4.350402,5.6128125,-1.2301049,0.8548648,3.7319713,4.5090914,1.2541867,-0.4983384,0.85491437,5.416662,0.38921744,5.857381,-0.89457345,0.4770429,1.3447582,-1.094829,-4.527469,-1.4249126,-0.4075246,-1.3256907,0.24834844,0,CT-103_slide_6,CQ500-CT-103,1,0.82690074
-1.4301604,0.39175162,-0.8241767,0.2356689,0.031763222,0.25273558,-2.4835367,0.042479992,0.17448665,0.08162941,0.4467927,1.5959938,2.174929,-0.303101,0.120420985,1.3684942,1.6735696,0.43526965,0.11810871,0.48678645,2.0207567,0.10612917,2.222163,-0.18408713,-0.055037186,0.4303555,-0.3905807,-1.6846656,-0.56508785,-0.064174324,-0.50001496,0.22621648,0,CT-103_slide_7,CQ500-CT-103,1,0.82690074
-0.99304813,0.3003156,-0.4842224,0.074332096,0.2057423,-0.041505497,-1.7007105,-0.14383197,0.14879489,-0.07270079,0.18741313,0.97953075,1.3901705,-0.06664699,-0.0957826,0.88476574,1.0797675,0.21958792,0.28520578,0.3416436,1.3768522,0.056685034,1.4540247,-0.029859168,-0.08093913,0.14023556,-0.16265531,-0.9710756,-0.27079913,0.052826468,-0.2686187,0.19700198,0,CT-103_slide_8,CQ500-CT-103,1,0.82690074
-2.470922,0.44096866,-1.496738,0.70588523,-0.5619502,0.9771642,-4.0104322,0.6382555,0.39323556,0.6838606,1.0125622,2.7973282,3.7102866,-0.92884207,0.71793973,2.383402,2.8471937,0.9371891,-0.6473846,0.62941223,3.3270783,0.31756157,3.6888397,-0.6565188,0.36047894,1.0585326,-0.93203145,-3.1106493,-1.2009363,-0.46913248,-0.8964759,0.21934439,0,CT-103_slide_9,CQ500-CT-103,1,0.82690074
-0.7404857,0.28188726,-0.4190571,0.14611296,0.046808776,0.13037555,-1.2835648,-0.005723402,0.14027452,-0.017886128,0.23001274,0.7963651,1.119395,-0.10831559,0.05252751,0.684933,0.8537566,0.23586509,0.015891915,0.29070655,0.9751908,0.07709727,1.0820736,-0.0919252,-0.06725715,0.20893358,-0.21691176,-0.89536923,-0.32106486,-0.093345776,-0.20115347,0.1723551,0,CT-103_slide_10,CQ500-CT-103,1,0.82690074
-1.9339448,0.3835953,-1.1647002,0.53400004,-0.35774037,0.70615834,-3.2842124,0.34093025,0.21582724,0.43585953,0.7118693,2.2185063,2.9856727,-0.7341929,0.49866048,1.8745736,2.2799013,0.7153357,-0.2836381,0.55351883,2.7119102,0.20613393,3.0252306,-0.48313302,0.18728526,0.81934917,-0.6602852,-2.4092636,-0.8836588,-0.26110107,-0.7789311,0.14788248,0,CT-103_slide_11,CQ500-CT-103,1,0.82690074
-1.0358051,0.09414468,-0.5842202,0.43786147,-0.42616296,0.6261142,-1.8494432,0.07975122,-0.025482507,0.31644472,0.5055227,1.1582702,1.6698041,-0.65557635,0.48193386,0.91811526,1.1999679,0.26045594,-0.18083519,0.31374303,1.4428079,0.24329947,1.6806513,-0.46118945,0.112457946,0.67102057,-0.47924048,-1.3259109,-0.6665011,-0.045248527,-0.62768435,-0.06531304,0,CT-103_slide_12,CQ500-CT-103,1,0.82690074
-1.0119274,0.18983467,-0.56980723,0.32018462,-0.23766637,0.43856993,-1.698386,0.2148822,0.17957331,0.26383597,0.39280638,1.1052036,1.5479531,-0.38361233,0.3211978,0.9644571,1.1811771,0.36160848,-0.30940467,0.2558237,1.3281034,0.15211704,1.5158814,-0.27894607,0.1347019,0.43460703,-0.3745792,-1.264908,-0.52286136,-0.23650168,-0.3761014,0.1043721,0,CT-103_slide_13,CQ500-CT-103,1,0.82690074
-1.293443,0.19045869,-0.7810774,0.4405819,-0.3670289,0.56993,-1.9857851,0.34700495,0.19643442,0.43163505,0.41483694,1.4073961,1.8795561,-0.5120376,0.446712,1.2241074,1.4822266,0.527249,-0.5344954,0.26846907,1.6414756,0.15911154,1.8237222,-0.35266063,0.25265905,0.53027934,-0.41042256,-1.5667875,-0.5639272,-0.35982737,-0.43150145,0.10096364,0,CT-103_slide_14,CQ500-CT-103,1,0.82690074
-3.3534608,0.33241674,-1.9613245,1.197907,-1.1997354,1.7881464,-5.5029335,0.7327279,0.22255647,1.0739471,1.4876027,3.7698355,5.1233006,-1.6550612,1.3691069,3.1853476,3.8739307,1.0903333,-0.971072,0.7638564,4.5410066,0.5988775,5.1166043,-1.179974,0.59485847,1.7259454,-1.4473206,-4.2528405,-1.8649222,-0.4620761,-1.520012,-0.017498702,0,CT-103_slide_15,CQ500-CT-103,1,0.82690074
-3.0868514,0.27651584,-1.8387387,1.1091801,-1.1537745,1.6545502,-5.0000734,0.80325246,0.2698514,1.0979131,1.3922821,3.4815967,4.6776047,-1.5551428,1.2802521,2.9448714,3.5540457,1.0545205,-1.0359641,0.66429424,4.1430187,0.5496798,4.659701,-1.1190183,0.63095456,1.6033996,-1.3475043,-3.921021,-1.7047546,-0.50216115,-1.3795664,-0.023954377,0,CT-103_slide_16,CQ500-CT-103,1,0.82690074
1.6837493,-0.17850564,1.0836797,-0.47205272,0.5290484,-0.72253704,2.4802926,-0.5901494,-0.25291866,-0.64954174,-0.6696017,-2.0166266,-2.4126406,0.6886421,-0.55440146,-1.6800684,-2.0103817,-0.65825874,0.550984,-0.30066183,-2.2481978,-0.22295117,-2.419849,0.5000942,-0.42434302,-0.7001911,0.6172473,2.1209657,0.7458629,0.33276284,0.60565287,-0.057654526,0,CT-103_slide_17,CQ500-CT-103,1,0.82690074
-2.418009,0.42831865,-1.5045898,0.76268536,-0.64815664,1.0142672,-3.8598425,0.75368285,0.45086917,0.78765166,0.89667875,2.769948,3.6238103,-0.91410524,0.76113224,2.3280501,2.8635955,1.0384699,-0.87559426,0.5772889,3.2197323,0.27152917,3.5457006,-0.67843753,0.46629515,1.0134135,-0.84931767,-3.0766947,-1.1087784,-0.6441303,-0.7938589,0.24153316,0,CT-103_slide_18,CQ500-CT-103,1,0.82690074
-1.4606005,0.27832672,-0.86708534,0.45958146,-0.30068287,0.46076798,-2.0879052,0.4082109,0.29429203,0.43819073,0.30320078,1.5125394,1.9861495,-0.38869274,0.3706375,1.3739876,1.6120096,0.64372754,-0.62740225,0.27248856,1.7925844,0.096250236,1.8981303,-0.26636812,0.32524025,0.4045921,-0.319597,-1.6504155,-0.4729078,-0.49458367,-0.27955288,0.20386796,0,CT-103_slide_19,CQ500-CT-103,1,0.82690074
-1.5186499,0.24908312,-0.9539782,0.57188916,-0.5110143,0.7169918,-2.399802,0.46028456,0.24468479,0.55399495,0.54421747,1.7499437,2.2791078,-0.6640771,0.5662968,1.4313167,1.8082081,0.6472663,-0.6477264,0.3857495,1.9887098,0.2157837,2.1911771,-0.50062966,0.33544102,0.70494866,-0.5246642,-1.9482416,-0.70602477,-0.42948106,-0.5444045,0.11210643,0,CT-103_slide_20,CQ500-CT-103,1,0.82690074
1.6202449,-0.17082699,1.1012669,-0.47794285,0.5032364,-0.7683807,2.5340395,-0.49390772,-0.1586428,-0.5324136,-0.7585624,-2.0123749,-2.4422827,0.7286798,-0.52700746,-1.6519552,-1.955549,-0.5691041,0.3694287,-0.33802095,-2.2427557,-0.23251207,-2.4973528,0.4924422,-0.24062355,-0.7839212,0.70387375,2.1474085,0.8095404,0.15391059,0.721385,-0.023022078,0,CT-103_slide_21,CQ500-CT-103,1,0.82690074
-3.91308,0.6718785,-2.385043,0.84670436,-0.3416464,0.90765154,-6.2707043,0.69754815,0.39733127,0.7245259,0.8941238,4.3945527,5.639891,-0.8876975,0.5754192,3.908699,4.5336976,1.4597279,-0.4610151,0.6947487,5.5193586,0.15086906,6.0212073,-0.55647755,0.35018763,1.0676628,-0.8811373,-4.5511827,-1.1170138,-0.57433194,-0.9901078,0.41049892,0,CT-103_slide_22,CQ500-CT-103,1,0.82690074
-1.4971505,0.42128828,-0.926086,0.35226977,-0.11987843,0.37798488,-2.4095323,0.30187577,0.29793927,0.2419028,0.440206,1.6897049,2.2179964,-0.32160425,0.24368784,1.4440953,1.7580109,0.6191876,-0.30059075,0.45434973,1.972254,0.104516715,2.1546733,-0.22827299,0.11663827,0.44547194,-0.4165879,-1.8525406,-0.578647,-0.34765375,-0.36823,0.28734937,0,CT-103_slide_23,CQ500-CT-103,1,0.82690074
-4.651378,0.6339689,-2.7241123,1.6031809,-1.269913,2.031568,-7.644781,0.68891764,0.22110945,1.2033054,1.5859175,5.2719665,7.0128055,-1.8034846,1.5072502,4.5835047,5.4784627,1.5721325,-0.8731507,1.0713645,6.5467863,0.65642,7.2135353,-1.3107738,0.5876076,1.9764508,-1.5980378,-5.7779546,-2.115015,-0.70664316,-1.7204604,0.23339255,0,CT-103_slide_24,CQ500-CT-103,1,0.82690074
-6.448752,0.24987063,-3.8501554,1.9670728,-1.6847936,2.3147337,-8.952573,1.183634,0.23364568,2.0644789,1.3740499,6.794376,8.4123335,-2.3068445,1.9649216,6.0846534,7.032724,1.952136,-1.9538153,0.69039285,8.206773,0.62673545,8.74949,-1.4652886,1.2680166,2.0808327,-1.4927181,-6.967661,-1.8725693,-0.9343044,-2.0255022,0.084737405,0,CT-103_slide_25,CQ500-CT-103,1,0.82690074
-1.1259392,0.14170127,-0.7752685,0.493979,-0.46454877,0.61612606,-1.8054569,0.48950046,0.19262385,0.5674614,0.36477983,1.3373051,1.764746,-0.5668877,0.4806459,1.1368759,1.3797653,0.63791835,-0.6797191,0.20403999,1.52337,0.083533704,1.7298802,-0.3582883,0.31094977,0.5650023,-0.3454392,-1.4808618,-0.4754719,-0.4600044,-0.39843923,0.07587959,0,CT-103_slide_26,CQ500-CT-103,1,0.82690074
-2.2210042,0.33280286,-1.4104646,0.7651987,-0.68983436,1.0559356,-3.7550607,0.7545607,0.34530866,0.81842405,0.9005361,2.6219273,3.523615,-1.0434837,0.7665783,2.2280962,2.6695938,1.0717202,-0.79483384,0.5050969,3.126114,0.22798565,3.5411627,-0.68394274,0.4523022,1.071156,-0.84729314,-2.9302804,-1.0632576,-0.5904689,-0.84499025,0.112794325,0,CT-103_slide_27,CQ500-CT-103,1,0.82690074
-1.7707967,0.2934321,-1.1471415,0.66636795,-0.58654135,0.83351076,-3.0213583,0.71000874,0.33017126,0.7338586,0.65434426,2.1457586,2.8477128,-0.8741105,0.61964047,1.7889861,2.1365774,0.98510617,-0.7394605,0.4043223,2.5041766,0.15079762,2.844352,-0.58932745,0.47943333,0.8545254,-0.6296448,-2.3801312,-0.77734435,-0.5760593,-0.6194644,0.0968412,0,CT-103_slide_28,CQ500-CT-103,1,0.82690074
-4.8432508,0.50584924,-2.7848377,1.6141462,-1.4569833,2.301064,-7.8410025,0.65769506,0.1815053,1.3544415,1.9318162,5.382031,7.2518244,-2.0646389,1.7584043,4.6898947,5.6176553,1.4372493,-0.9926288,1.0590136,6.6472254,0.8478316,7.370057,-1.4919621,0.64148575,2.2025235,-1.8860861,-5.935987,-2.4807367,-0.55462414,-2.029478,0.083567545,0,CT-103_slide_29,CQ500-CT-103,1,0.82690074
-5.918844,0.5081179,-3.4384513,1.919442,-1.6657242,2.509024,-9.1664,1.0527645,0.3350704,1.7526877,1.9339657,6.4790945,8.472621,-2.31002,1.9647464,5.7069263,6.7759004,1.8845083,-1.4641497,1.0112406,7.98728,0.8265375,8.753542,-1.625311,0.98104036,2.3719263,-1.9496654,-7.0024014,-2.512422,-0.9006402,-2.1678956,0.13716081,0,CT-103_slide_30,CQ500-CT-103,1,0.82690074
-7.4718704,0.28733042,-4.433098,2.3076262,-1.9688426,2.8098516,-10.489866,1.3274571,0.18203178,2.3247488,1.6832061,7.8535085,9.805402,-2.7338917,2.3776412,7.0152836,8.150516,2.16384,-2.1444235,0.8089638,9.546274,0.7918272,10.228962,-1.7348833,1.36035,2.5083241,-1.8072546,-8.087199,-2.3254652,-0.9378869,-2.5068548,0.02030002,0,CT-103_slide_31,CQ500-CT-103,1,0.82690074
-2.418858,0.38594085,-1.5411654,0.6962084,-0.55708593,0.92378205,-3.8143287,0.8696495,0.51096094,0.80605763,0.83792526,2.7254112,3.5938625,-0.818189,0.64693743,2.4291277,2.82515,1.1299777,-0.958375,0.452562,3.228125,0.16837715,3.5627923,-0.533782,0.46300623,0.90263444,-0.81974536,-3.0161173,-0.9868359,-0.6867827,-0.68428504,0.2502034,0,CT-104_slide_0,CQ500-CT-104,1,0.71239702
-2.952585,0.54223883,-1.7610741,0.8291067,-0.5112411,1.0498043,-4.9043593,0.442988,0.21329798,0.6037765,0.90492135,3.3382108,4.4547944,-1.0075537,0.75927806,2.866271,3.410503,1.0112098,-0.33984235,0.8210841,4.1257124,0.29420918,4.5339518,-0.6545561,0.29218984,1.1193818,-0.87580293,-3.5629048,-1.2040834,-0.32025185,-1.1350884,0.23558143,0,CT-104_slide_1,CQ500-CT-104,1,0.71239702
-2.947178,0.45771515,-1.7392159,0.927084,-0.63377094,1.1502872,-4.9370856,0.52635956,0.20271811,0.700615,0.898637,3.319206,4.4746513,-1.1216497,0.84329987,2.877371,3.3776443,1.0469326,-0.44692436,0.7591405,4.1507916,0.2993695,4.589978,-0.72396827,0.4006925,1.1780851,-0.8908286,-3.5656765,-1.1934333,-0.32986808,-1.1625419,0.18187742,0,CT-104_slide_2,CQ500-CT-104,1,0.71239702
-2.2963681,0.08390093,-1.3925611,1.0645591,-1.1281445,1.4290496,-3.5262055,0.66453624,0.15627804,1.031685,0.89415073,2.5425956,3.3980224,-1.279542,1.1452564,2.1947165,2.6468835,0.82260776,-1.1370367,0.41366303,2.9621139,0.43152082,3.3086314,-0.9306211,0.6279361,1.2409815,-0.94409335,-2.8734295,-1.1854688,-0.539372,-1.000717,-0.08923732,0,CT-104_slide_3,CQ500-CT-104,1,0.71239702
0.65712816,-0.2748697,0.45400724,0.08951452,-0.15381953,0.18228175,0.64666706,-0.22558495,-0.30724815,-0.12763906,-0.05636556,-0.7918624,-0.6610082,-0.20029753,0.11197733,-0.6234721,-0.80824965,-0.29553095,0.11822688,-0.1770568,-0.75457877,0.022804234,-0.5752721,-0.045631878,-0.16076466,0.119554006,-0.010087516,0.6915564,0.024909675,0.27203155,-0.12949388,-0.26191235,0,CT-104_slide_4,CQ500-CT-104,1,0.71239702
-5.7741985,1.1110733,-3.4845438,1.4483982,-0.50665545,1.464015,-9.227661,0.8987057,0.53233254,0.91454566,1.1388948,6.46221,8.290085,-1.2989931,0.9775054,5.701559,6.7305694,2.040266,-0.5434526,1.243078,8.164368,0.16397585,8.779498,-0.82708097,0.3515236,1.5496849,-1.1537225,-6.647598,-1.6013266,-0.6436163,-1.658271,0.6631482,0,CT-104_slide_5,CQ500-CT-104,1,0.71239702
0.8757956,-0.18812011,0.581494,-0.07171823,0.04156972,-0.15041342,1.1231937,-0.014472481,-0.070179746,-0.10471127,-0.31840423,-1.062988,-1.0966177,0.14728567,-0.118948735,-0.80821747,-1.0787536,-0.15433812,-0.07387705,-0.26196757,-1.1071001,-0.14906225,-1.0607154,0.15401408,-0.020422043,-0.21492219,0.26421428,1.0100244,0.36087888,0.005827002,0.25612003,-0.084269375,0,CT-104_slide_6,CQ500-CT-104,1,0.71239702
-1.5903677,0.006374524,-0.9454081,0.8588742,-0.9227713,1.165605,-2.6384377,0.5171089,0.026426123,0.783604,0.68095547,1.7848969,2.5364954,-1.1382066,0.9302195,1.5542547,1.8226564,0.65523094,-0.83165705,0.26912805,2.1832676,0.2913372,2.5530832,-0.7401272,0.4718601,1.0553936,-0.7055986,-2.0669048,-0.9133839,-0.35427728,-0.89115036,-0.14772688,0,CT-104_slide_7,CQ500-CT-104,1,0.71239702
-1.6978188,-0.023889225,-1.0269775,0.90557754,-1.0299416,1.2813771,-2.8809931,0.63882005,0.053982668,0.9129268,0.808603,1.9677613,2.754791,-1.2765126,1.0368453,1.6545345,1.9791536,0.71268773,-0.9280863,0.27058163,2.3712974,0.33142835,2.7924001,-0.8496212,0.56087756,1.1928178,-0.7955379,-2.2587981,-1.0282527,-0.38564613,-1.0039027,-0.20618404,0,CT-104_slide_8,CQ500-CT-104,1,0.71239702
-6.5845084,0.36493316,-3.807801,2.1953213,-1.9691823,2.8895879,-9.932449,1.1933585,0.29496038,2.0844305,2.1210697,7.088161,9.238816,-2.655282,2.316415,6.325587,7.4125686,2.0272713,-1.8342689,0.9620915,8.718752,0.9714273,9.559189,-1.8267663,1.1844988,2.640493,-2.149356,-7.651053,-2.7520082,-1.0132121,-2.442043,0.050543923,0,CT-104_slide_9,CQ500-CT-104,1,0.71239702
-1.4586507,0.23197888,-1.004603,0.43592724,-0.38539705,0.5305288,-2.1985376,0.66528857,0.3996796,0.67049015,0.44226465,1.6867934,2.1261609,-0.51060134,0.3953652,1.4435631,1.728515,0.81455743,-0.7884897,0.23296247,1.9114529,0.08296515,2.0640886,-0.3751859,0.41190308,0.5315308,-0.41403705,-1.8211734,-0.48674554,-0.6244096,-0.3109876,0.16253926,0,CT-104_slide_10,CQ500-CT-104,1,0.71239702
-0.6537804,0.1644847,-0.4749032,0.17584881,-0.114284985,0.16761266,-1.0168092,0.35584474,0.23302692,0.2928327,0.08126408,0.76608306,0.9728788,-0.123340465,0.100606665,0.6614103,0.79770064,0.45230097,-0.43941173,0.12228636,0.85015,-0.048524093,0.90773654,-0.085813425,0.18649375,0.15309718,-0.09183608,-0.82224417,-0.10140283,-0.39246863,-0.015678244,0.16409864,0,CT-104_slide_11,CQ500-CT-104,1,0.71239702
-5.2053022,0.71994364,-3.1758585,1.4631872,-0.9733864,1.746636,-8.124619,0.9069483,0.36546904,1.2701181,1.3122566,5.857128,7.449973,-1.6014698,1.3194522,5.014564,6.0322633,1.7182366,-0.88951594,1.0790182,7.1282816,0.44244054,7.7079177,-1.1432533,0.65982944,1.7479423,-1.2947687,-6.048454,-1.7520121,-0.59355444,-1.7803786,0.2958475,0,CT-104_slide_12,CQ500-CT-104,1,0.71239702
-5.908764,0.88508034,-3.5108685,1.7318642,-1.1085784,2.0843058,-9.497502,0.95094323,0.37374526,1.2800151,1.5947323,6.633366,8.6290045,-1.8652897,1.5307215,5.7367907,6.8556495,1.9603981,-0.87613076,1.2976425,8.236581,0.49022776,8.963778,-1.2887503,0.6093626,2.0657868,-1.5863646,-6.9920807,-2.1457744,-0.65471053,-2.0516627,0.39966097,0,CT-104_slide_13,CQ500-CT-104,1,0.71239702
-1.2879722,-0.02674102,-0.7595509,0.7988923,-0.9167061,1.0416781,-2.1298769,0.6645243,0.13643341,0.85733086,0.511053,1.4763069,2.095647,-1.0483525,0.87189126,1.2597817,1.4927402,0.72580826,-1.0082297,0.14944123,1.7606374,0.21615662,2.0723257,-0.7017374,0.6328678,0.90787745,-0.54285383,-1.7323364,-0.70065737,-0.53459185,-0.6566299,-0.13481964,0,CT-104_slide_14,CQ500-CT-104,1,0.71239702
-2.7849257,0.21249257,-1.6151814,1.0800894,-1.0767573,1.5669644,-4.6219945,0.5457969,0.045602404,0.9213069,1.1606231,3.0911493,4.2776775,-1.5085651,1.2217841,2.6396143,3.191907,0.8718276,-0.76515555,0.63968784,3.8311596,0.4814379,4.343545,-1.022002,0.48819777,1.5197765,-1.1510841,-3.458164,-1.5164136,-0.31219625,-1.420581,-0.10262473,0,CT-104_slide_15,CQ500-CT-104,1,0.71239702
-2.0673394,0.24602723,-1.2028233,0.8005747,-0.68096095,1.0648422,-3.5859902,0.3624095,0.05332526,0.61105186,0.7541596,2.3369927,3.2525785,-1.0563517,0.8066749,1.9933957,2.4040346,0.71502876,-0.42823476,0.5511165,2.9481974,0.30476663,3.3431878,-0.7015826,0.31968358,1.0723861,-0.7596115,-2.5734289,-1.0269098,-0.22850688,-1.0441399,-0.02274302,0,CT-104_slide_16,CQ500-CT-104,1,0.71239702
-6.5465093,0.29350132,-3.7540944,2.2809532,-2.1765707,3.1587083,-10.1931095,1.2396742,0.31423634,2.1339803,2.432217,7.1213546,9.426376,-2.9091697,2.4973395,6.3115416,7.4737606,1.9669178,-1.8691555,0.99564356,8.764843,1.1161202,9.707025,-2.1030533,1.1961184,2.9120913,-2.5015647,-7.8296614,-3.068805,-0.9571262,-2.59859,-0.09388028,0,CT-104_slide_17,CQ500-CT-104,1,0.71239702
0.38940468,-0.19069031,0.2907821,0.12809543,-0.1678178,0.06650901,0.5397692,0.14294049,-0.011491323,0.1577304,-0.2127729,-0.5472704,-0.47952414,-0.100716256,0.10006587,-0.3515482,-0.52677226,0.06531426,-0.3742357,-0.23596089,-0.5166443,-0.092396095,-0.46261102,-0.008738877,0.18575168,-0.024328124,0.1646512,0.49462077,0.19938564,-0.16422406,0.10357199,-0.1130162,0,CT-104_slide_18,CQ500-CT-104,1,0.71239702
-0.9261397,0.17187369,-0.5765252,0.3515074,-0.26120168,0.39465782,-1.5123773,0.27949432,0.16822867,0.3095827,0.23868425,1.0457795,1.4085411,-0.30781478,0.28141266,0.93210423,1.1042275,0.42881837,-0.42041248,0.21548979,1.2180188,0.056175556,1.3515683,-0.20896772,0.1754383,0.3421858,-0.26559687,-1.1713442,-0.35758206,-0.34128007,-0.2261868,0.13482222,0,CT-104_slide_19,CQ500-CT-104,1,0.71239702
-2.1888003,0.30672944,-1.3923881,0.57316226,-0.46823537,0.819643,-3.3964152,0.5844494,0.35926983,0.6910333,0.81686157,2.4443886,3.173238,-0.71143353,0.57571125,2.1266212,2.5235696,0.85198814,-0.6846495,0.45919207,2.867982,0.24451481,3.1329138,-0.51690054,0.3160325,0.8331338,-0.7827173,-2.671015,-0.9171166,-0.49324265,-0.6581466,0.19780578,0,CT-104_slide_20,CQ500-CT-104,1,0.71239702
-1.8150266,-0.018423524,-1.0404451,0.9314032,-1.0023274,1.3494427,-3.1621013,0.37627876,-0.120551564,0.7342537,0.86046803,2.0209892,2.9380734,-1.3259728,1.0577708,1.7238634,2.0627732,0.54314417,-0.63944227,0.3725882,2.551826,0.40382546,3.0130875,-0.8761216,0.38948098,1.2663777,-0.8946896,-2.3395715,-1.1383497,-0.1259675,-1.1679004,-0.26424336,0,CT-104_slide_21,CQ500-CT-104,1,0.71239702
-1.6965085,0.06041724,-1.0348582,0.98291683,-1.1062815,1.2754784,-2.7710443,0.70195055,0.15110049,0.97230935,0.6496535,1.9940138,2.6969812,-1.1623137,1.0385779,1.6436375,2.0348525,0.8048526,-1.117626,0.3352176,2.2832694,0.30936283,2.594064,-0.874507,0.6824992,1.0750484,-0.71669894,-2.3129532,-0.91064286,-0.6247695,-0.7579671,-0.08016305,0,CT-104_slide_22,CQ500-CT-104,1,0.71239702
-1.0825442,0.13938455,-0.7395357,0.34909144,-0.28361762,0.4438889,-1.7804905,0.3227396,0.17447203,0.39647356,0.42305303,1.2665389,1.6815727,-0.47442967,0.29954824,1.0888588,1.2991583,0.5105882,-0.40476638,0.19764118,1.4789977,0.101882726,1.6814803,-0.30825418,0.15908888,0.5005445,-0.40051377,-1.3937451,-0.46213734,-0.2852235,-0.36271122,0.051342998,0,CT-104_slide_23,CQ500-CT-104,1,0.71239702
-6.4272866,0.27804995,-3.6533768,2.356359,-2.373867,3.3633206,-10.24913,1.3269283,0.27973956,2.206546,2.5836656,7.0740743,9.480558,-3.0834432,2.6387453,6.2129836,7.4045773,1.977391,-1.9371809,1.0319449,8.753759,1.1897348,9.784269,-2.2428324,1.278689,3.0887866,-2.6222832,-7.878348,-3.2697895,-0.97128963,-2.7104108,-0.18977074,0,CT-104_slide_24,CQ500-CT-104,1,0.71239702
-6.046891,0.2003614,-3.461958,2.293211,-2.4657075,3.3492887,-9.653143,1.1472458,0.16042373,2.18699,2.5587895,6.694726,8.943081,-3.0234518,2.6582375,5.780248,7.015407,1.7233675,-1.8337346,1.0108894,8.212446,1.2832289,9.126181,-2.31794,1.2548102,3.072058,-2.628641,-7.474363,-3.2473795,-0.8776117,-2.611907,-0.27470315,0,CT-104_slide_25,CQ500-CT-104,1,0.71239702
